year,city,GDP,人均地区生产总值(元),population,job_count_last,job_count,gr,job_gr,city_new_comp_cnt,year_last,city_new_comp_cnt_last,yoy_gr,city_name,city_idx
2021,郑州,126910000.0,100092.0,911.0,219.822,198.777,-9.573655048175349,2.725360998177482,279782,2021,223973,20.352826751640272,郑州,145
2019,郴州,24110000.0,50760.0,534.0,37.334,38.415,2.89548400921411,5.264048270223037,33366,2019,36374,-0.2522898042011737,郴州,182
2020,郴州,25030000.0,53581.0,530.5,38.415,35.869,-6.627619419497591,2.89548400921411,33285,2020,33366,-8.269643151701764,郴州,182
2021,郴州,27700000.0,59342.0,527.0,35.869,35.341,-1.4720231955170164,-6.627619419497591,67652,2021,33285,-0.24276209314871428,郴州,182
2019,鄂尔多斯,36050000.0,173069.0,164.0,33.987,33.71,-0.8150175066937388,13.169286094832186,29564,2019,34530,19.324072154260833,鄂尔多斯,31
2020,鄂尔多斯,35340000.0,164387.0,164.5,33.71,30.732,-8.83417383565708,-0.8150175066937388,30968,2020,29564,-14.38169707500724,鄂尔多斯,31
2021,鄂尔多斯,47160000.0,218118.0,165.0,30.732,33.18,7.965638422491216,-8.83417383565708,31621,2021,30968,4.749019077256122,鄂尔多斯,31
2019,鄂州,11400000.0,106678.0,112.0,23.336,23.29,-0.19712032910524244,3.338942520591612,10202,2019,9747,-5.166374781085814,鄂州,168
2020,鄂州,10050000.0,93986.0,112.0,23.29,15.543,-33.263203091455566,-0.19712032910524244,14641,2020,10202,4.668103006053145,鄂州,168
2021,鄂州,11620000.0,107968.0,112.0,15.543,7.796,-49.842372772309076,-33.263203091455566,24128,2021,14641,43.51107625955695,鄂州,168
2019,酒泉,6180000.0,54729.0,99.0,13.294,13.367,0.5491199037159651,13.03460590085878,16278,2019,15956,-2.7251112601353413,酒泉,279
2020,酒泉,6580000.0,62187.0,99.0,13.367,13.238,-0.9650632153811725,0.5491199037159651,22053,2020,16278,2.018049636500376,酒泉,279
2021,酒泉,7630000.0,72356.0,99.0,13.238,12.751,-3.6788034446290987,-0.9650632153811725,18795,2021,22053,35.47733136748986,酒泉,279
2019,重庆,236060000.0,75828.0,3416.0,374.42,370.834,-0.9577479835478908,-4.290100024795301,323341,2019,302681,7.936140015547774,重庆,3
2020,重庆,250030000.0,78173.0,3415.5,370.834,358.144,-3.4220163199706604,-0.9577479835478908,363898,2020,323341,6.8256679474430175,重庆,3
2021,重庆,278940000.0,86879.0,3415.0,358.144,345.217,-3.6094420121515425,-3.4220163199706604,332441,2021,363898,12.543104648034117,重庆,3
2019,金华,45600000.0,81224.0,492.0,69.533,70.832,1.8681776997972077,-20.05403851681517,134108,2019,132381,21.60888496940969,金华,89
2020,金华,47040000.0,67329.0,493.5,70.832,71.172,0.4800090354642018,1.8681776997972077,132404,2020,134108,1.3045678760547208,金华,89
2021,金华,53550000.0,75524.0,495.0,71.172,71.617,0.6252458832125097,0.4800090354642018,156501,2021,132404,-1.2706177110985177,金华,89
2019,金昌,3400000.0,73390.0,45.0,9.151,9.134,-0.18577204677083883,-6.450623594356984,5583,2019,4843,-6.8474706674360455,金昌,276
2020,金昌,3580000.0,81643.0,45.0,9.134,9.405,2.966936719947438,-0.18577204677083883,5742,2020,5583,15.279785257072062,金昌,276
2021,金昌,4290000.0,98205.0,45.0,9.405,9.278,-1.3503455608718649,2.966936719947438,6399,2021,5742,2.8479312197743147,金昌,276
2019,钦州,13560000.0,40922.0,418.0,21.016,20.247,-3.659116863342208,10.071754045985431,32591,2019,20964,-3.9141992849940417,钦州,214
2020,钦州,13880000.0,42054.0,418.5,20.247,19.72,-2.6028547439126837,-3.659116863342208,37404,2020,32591,55.4617439419958,钦州,214
2021,钦州,16480000.0,49804.0,419.0,19.72,19.856,0.6896551724138072,-2.6028547439126837,34786,2021,37404,14.767880703261637,钦州,214
2019,铁岭,6400000.0,24382.0,289.0,19.397,18.238,-5.97515079651492,2.5428208923662408,22144,2019,24830,28.76627080848416,铁岭,46
2020,铁岭,6630000.0,27577.0,286.0,18.238,17.057,-6.475490733633079,-5.97515079651492,26461,2020,22144,-10.817559403946838,铁岭,46
2021,铁岭,7160000.0,30389.0,283.0,17.057,16.496,-3.288972269449493,-6.475490733633079,23888,2021,26461,19.495122832369944,铁岭,46
2019,铜仁,12490000.0,39298.0,446.0,22.221,22.844,2.803654200981059,4.91006090364005,42015,2019,45657,-15.460958764604587,铜仁,249
2020,铜仁,13280000.0,40269.0,447.5,22.844,24.528,7.371738749781113,2.803654200981059,30363,2020,42015,-7.9768710164925425,铜仁,249
2021,铜仁,14630000.0,44440.0,449.0,24.528,23.934,-2.421722113502926,7.371738749781113,55018,2021,30363,-27.732952516958232,铜仁,249
2019,铜川,3550000.0,44794.0,79.0,11.764,10.89,-7.429445766745994,6.635242929659167,19340,2019,27947,26.67482549179585,铜川,266
2020,铜川,3820000.0,53021.0,78.5,10.89,10.788,-0.9366391184573031,-7.429445766745994,15242,2020,19340,-30.797581135721185,铜川,266
2021,铜川,4390000.0,62108.0,78.0,10.788,10.678,-1.01965146459028,-0.9366391184573031,8064,2021,15242,-21.189245087900723,铜川,266
2019,铜陵,9600000.0,58726.0,171.0,19.065,16.933,-11.182795698924739,5.325672614772676,14049,2019,15463,31.242573417076898,铜陵,99
2020,铜陵,10040000.0,75748.0,170.0,16.933,15.442,-8.805291442744934,-11.182795698924739,14293,2020,14049,-9.144409234947942,铜陵,99
2021,铜陵,11660000.0,89112.0,169.0,15.442,14.664,-5.038207486076936,-8.805291442744934,15405,2021,14293,1.7367784183927684,铜陵,99
2019,银川,18970000.0,83492.0,200.0,37.507,34.979,-6.740075185965283,6.3485312464557015,38079,2019,40670,8.415749206941593,银川,288
2020,银川,19640000.0,69283.0,205.0,34.979,36.035,3.0189542296806584,-6.740075185965283,45573,2020,38079,-6.370789279567249,银川,288
2021,银川,22630000.0,78794.0,210.0,36.035,37.191,3.2079922297766226,3.0189542296806584,47572,2021,45573,19.680138659103445,银川,288
2019,锦州,10730000.0,35431.0,293.0,22.297,22.704,1.8253576714356192,-1.2139471002614013,25001,2019,28157,-0.8207115181401902,锦州,41
2020,锦州,10720000.0,39332.0,290.5,22.704,20.752,-8.597603946441163,1.8253576714356192,28071,2020,25001,-11.208580459566004,锦州,41
2021,锦州,11480000.0,42809.0,288.0,20.752,20.027,-3.4936391673091647,-8.597603946441163,24825,2021,28071,12.279508819647214,锦州,41
2019,镇江,41270000.0,128981.0,270.0,37.592,36.79,-2.133432645243668,-2.185678601165704,94201,2019,67738,-6.040808400260774,镇江,78
2020,镇江,42200000.0,131580.0,269.0,36.79,38.0,3.2889372111986974,-2.133432645243668,67689,2020,94201,39.0666981605598,镇江,78
2021,镇江,47630000.0,148204.0,268.0,38.0,37.807,-0.5078947368420995,3.2889372111986974,51337,2021,67689,-28.14407490366344,镇江,78
2019,长春,59040000.0,78456.0,754.0,118.271,110.243,-6.7878008979377915,-0.11401449250882988,122110,2019,109057,4.014382725469251,长春,49
2020,长春,66380000.0,77634.0,803.0,110.243,108.753,-1.351559736219075,-6.7878008979377915,170364,2020,122110,11.968970354951997,长春,49
2021,长春,71030000.0,78255.0,852.0,108.753,103.024,-5.267900655614097,-1.351559736219075,125251,2021,170364,39.51682908852674,长春,49
2019,长沙,115740000.0,139877.0,738.0,136.848,142.587,4.193703963521553,14.567967383023442,148793,2019,134611,12.63199290459695,长沙,174
2020,长沙,121430000.0,123297.0,749.0,142.587,155.053,8.742732507171066,4.193703963521553,158094,2020,148793,10.535543157691423,长沙,174
2021,长沙,132710000.0,130745.0,760.0,155.053,147.226,-5.047951345668899,8.742732507171066,233622,2021,158094,6.250966107276552,长沙,174
2019,长治,16400000.0,47219.0,340.0,45.974,46.907,2.029407926219167,6.66078927220842,30265,2019,29307,5.60319976938599,长治,18
2020,长治,17120000.0,53778.0,339.5,46.907,46.366,-1.1533459824759564,2.029407926219167,28831,2020,30265,3.2688436209779237,长治,18
2021,长治,23110000.0,73001.0,339.0,46.366,46.203,-0.35155070525815624,-1.1533459824759564,75610,2021,28831,-4.738146373698992,长治,18
2019,阜新,4880000.0,27945.0,184.0,14.47,13.705,-5.286800276434005,-7.267367341707246,18417,2019,16900,-1.1175472470891112,阜新,43
2020,阜新,5050000.0,30541.0,182.0,13.705,12.051,-12.068588106530463,-5.286800276434005,19712,2020,18417,8.976331360946746,阜新,43
2021,阜新,5450000.0,33376.0,180.0,12.051,11.811,-1.991535972118498,-12.068588106530463,19022,2021,19712,7.031546940326871,阜新,43
2019,阜阳,27050000.0,32855.0,1077.0,43.077,39.207,-8.983912528727622,8.832520653849055,71309,2019,76427,-10.685863201318204,阜阳,103
2020,阜阳,28050000.0,34399.0,1075.5,39.207,37.671,-3.9176677634095984,-8.983912528727622,73520,2020,71309,-6.696586284951652,阜阳,103
2021,阜阳,30720000.0,37524.0,1074.0,37.671,37.909,0.6317857237662912,-3.9176677634095984,92939,2021,73520,3.1005903883100308,阜阳,103
2019,防城港,7010000.0,73163.0,100.0,7.357,8.438,14.693489193964936,-5.290937178166833,16761,2019,14218,10.448224966985164,防城港,216
2020,防城港,7330000.0,70697.0,101.0,8.438,7.353,-12.858497274235612,14.693489193964936,13562,2020,16761,17.88577859051906,防城港,216
2021,防城港,8160000.0,77548.0,102.0,7.353,8.082,9.91432068543453,-12.858497274235612,13586,2021,13562,-19.08597339060915,防城港,216
2019,阳江,12920000.0,50412.0,301.0,20.462,18.207,-11.020428110644117,1.9125410897499768,26956,2019,21983,7.743959221683086,阳江,205
2020,阳江,13600000.0,52357.0,302.0,18.207,17.567,-3.5151315428132066,-11.020428110644117,26012,2020,26956,22.622026111085837,阳江,205
2021,阳江,15160000.0,58005.0,303.0,17.567,16.79,-4.423065975977691,-3.5151315428132066,30868,2021,26012,-3.5020032645793147,阳江,205
2019,阳泉,7190000.0,50775.0,132.0,21.628,22.19,2.5984834473830274,-10.642868947281443,11477,2019,12031,-4.50071439911097,阳泉,17
2020,阳泉,7420000.0,56245.0,131.5,22.19,22.19,0.0,2.5984834473830274,12055,2020,11477,-4.6047710082287425,阳泉,17
2021,阳泉,9170000.0,69731.0,131.0,22.19,21.746,-2.0009013068950097,0.0,31366,2021,12055,5.036159275071883,阳泉,17
2019,陇南,4450000.0,16868.0,286.0,13.258,14.261,7.565243626489668,-18.662576687116573,17619,2019,15955,-16.588247595148474,陇南,285
2020,陇南,4520000.0,18710.0,285.0,14.261,14.106,-1.0868803029240541,7.565243626489668,20045,2020,17619,10.42933249764964,陇南,285
2021,陇南,5030000.0,20974.0,284.0,14.106,14.61,3.5729476818375128,-1.0868803029240541,17910,2021,20045,13.769226403314603,陇南,285
2019,随州,11620000.0,52380.0,249.0,13.364,13.562,1.4815923376234557,4.341036851967528,15379,2019,17930,-8.641597880362784,随州,173
2020,随州,10970000.0,54474.0,247.0,13.562,15.026,10.794868013567324,1.4815923376234557,26122,2020,15379,-14.22755158951478,随州,173
2021,随州,12410000.0,61102.0,245.0,15.026,15.241,1.4308531878077988,10.794868013567324,45628,2021,26122,69.854997073932,随州,173
2019,雅安,7240000.0,46984.0,153.0,12.427,81.3,554.2206485877524,7.8919951380447895,18471,2019,14881,1.8479227978919992,雅安,243
2020,雅安,7550000.0,52366.0,152.5,81.3,47.998,-40.96186961869619,554.2206485877524,19694,2020,18471,24.12472280088704,雅安,243
2021,雅安,8410000.0,58617.0,152.0,47.998,14.696,-69.38205758573274,-40.96186961869619,17443,2021,19694,6.621189973471929,雅安,243
2019,青岛,117410000.0,124282.0,831.0,146.636,147.701,0.7262882239013596,1.1652535064540783,218240,2019,192891,10.191945158526135,青岛,130
2020,青岛,124010000.0,123828.0,838.5,147.701,147.655,-0.03114400037913912,0.7262882239013596,185473,2020,218240,13.141618841729267,青岛,130
2021,青岛,141360000.0,138849.0,846.0,147.655,144.364,-2.228844265348276,-0.03114400037913912,157196,2021,185473,-15.014204545454547,青岛,130
2019,鞍山,17450000.0,49123.0,340.0,37.479,35.278,-5.872622001654261,0.6309741166362351,33339,2019,35414,10.080507289173479,鞍山,37
2020,鞍山,17390000.0,52020.0,336.5,35.278,29.881,-15.298486308747657,-5.872622001654261,35952,2020,33339,-5.859264697577229,鞍山,37
2021,鞍山,18880000.0,57188.0,333.0,29.881,27.88,-6.696563033365688,-15.298486308747657,32806,2021,35952,7.837667596508593,鞍山,37
2019,韶关,13180000.0,43743.0,337.0,30.738,28.955,-5.800637647211924,-1.7107408947015001,30064,2019,27625,0.6595248506048681,韶关,190
2020,韶关,13530000.0,47441.0,337.0,28.955,28.421,-1.8442410637195612,-5.800637647211924,30062,2020,30064,8.8289592760181,韶关,190
2021,韶关,15540000.0,54377.0,337.0,28.421,26.924,-5.267231976355512,-1.8442410637195612,26964,2021,30062,-0.006652474720596061,韶关,190
2019,马鞍山,21110000.0,89867.0,229.0,27.105,25.697,-5.1946135399372855,-2.835531975910526,26278,2019,26454,6.317820110923559,马鞍山,97
2020,马鞍山,21870000.0,101011.0,228.5,25.697,25.247,-1.7511771802155864,-5.1946135399372855,28534,2020,26278,-0.665305813865578,马鞍山,97
2021,马鞍山,24390000.0,113010.0,228.0,25.247,24.798,-1.778429120291526,-1.7511771802155864,30437,2021,28534,8.58512824415861,马鞍山,97
2019,驻马店,27420000.0,38943.0,964.0,59.058,57.895,-1.96925056723898,-9.166692300593683,51732,2019,53203,2.5777966297767323,驻马店,160
2020,驻马店,28590000.0,40710.0,965.5,57.895,53.372,-7.812419034458939,-1.96925056723898,64591,2020,51732,-2.764881679604534,驻马店,160
2021,驻马店,30830000.0,44266.0,967.0,53.372,50.387,-5.592820205351119,-7.812419034458939,131983,2021,64591,24.856955076161757,驻马店,160
2019,鸡西,5520000.0,32278.0,169.0,15.076,13.588,-9.869992040329008,-21.646484070474504,13624,2019,15433,-3.04077401520387,鸡西,66
2020,鸡西,5720000.0,34031.0,167.0,13.588,13.218,-2.722990874300848,-9.869992040329008,14920,2020,13624,-11.72163545648934,鸡西,66
2021,鸡西,6040000.0,40808.0,165.0,13.218,12.283,-7.073687395975189,-2.722990874300848,14657,2021,14920,9.512624779800353,鸡西,66
2019,鹤壁,9890000.0,60672.0,171.0,17.689,15.462,-12.589745039289957,9.992538241512245,21556,2019,18485,14.557511155180961,鹤壁,150
2020,鹤壁,9810000.0,62736.0,171.0,15.462,14.532,-6.01474582848273,-12.589745039289957,18140,2020,21556,16.613470381390314,鹤壁,150
2021,鹤壁,10650000.0,67803.0,171.0,14.532,14.069,-3.186072116707949,-6.01474582848273,37174,2021,18140,-15.847095936166264,鹤壁,150
2019,鹤岗,3360000.0,33981.0,98.0,16.908,14.032,-17.009699550508643,3.1478770131771707,10610,2019,11298,0.6682705159048383,鹤岗,62
2020,鹤岗,3400000.0,34809.0,97.0,14.032,11.62,-17.189281641961237,-17.009699550508643,10721,2020,10610,-6.089573375818729,鹤岗,62
2021,鹤岗,3540000.0,40338.0,96.0,11.62,11.078,-4.664371772805506,-17.189281641961237,11346,2021,10721,1.0461828463713478,鹤岗,62
2019,鹰潭,9410000.0,79883.0,129.0,14.84,12.55,-15.43126684636118,-5.519831922072966,13823,2019,15559,9.539566319346662,鹰潭,121
2020,鹰潭,9830000.0,84139.0,129.0,12.55,12.809,2.063745019920307,-15.43126684636118,21391,2020,13823,-11.157529404203355,鹰潭,121
2021,鹰潭,11440000.0,99069.0,129.0,12.809,11.42,-10.84393785619486,2.063745019920307,33498,2021,21391,54.74933082543587,鹰潭,121
2019,黄冈,23230000.0,36685.0,738.0,79.12,53.063,-32.9335187057634,0.492811055225328,36502,2019,38467,-11.742571985774923,黄冈,167
2020,黄冈,21700000.0,35784.0,731.5,53.063,59.895,12.87526148163504,-32.9335187057634,66455,2020,36502,-5.108274625003249,黄冈,167
2021,黄冈,25410000.0,43550.0,725.0,59.895,60.613,1.1987645045496225,12.87526148163504,93564,2021,66455,82.05851734151554,黄冈,167
2019,黄山,8180000.0,57853.0,149.0,12.953,12.012,-7.26472631822743,7.06728384857,17795,2019,18579,16.738925541941565,黄山,101
2020,黄山,8500000.0,63940.0,149.0,12.012,11.987,-0.2081252081252111,-7.26472631822743,20040,2020,17795,-4.219818074169761,黄山,101
2021,黄山,9570000.0,71928.0,149.0,11.987,12.101,0.95103028280638,-0.2081252081252111,18136,2021,20040,12.615903343635853,黄山,101
2019,黄石,17670000.0,71511.0,273.0,29.974,28.847,-3.7599252685660867,-0.006672004270079036,17664,2019,20213,-12.014103512819396,黄石,169
2020,黄石,16410000.0,66446.0,273.0,28.847,27.982,-2.9985787083578948,-3.7599252685660867,37166,2020,17664,-12.610696086676892,黄石,169
2021,黄石,18660000.0,75943.0,273.0,27.982,27.508,-1.693946108212423,-2.9985787083578948,62675,2021,37166,110.40534420289856,黄石,169
2019,黑河,5790000.0,36478.0,158.0,17.709,13.185,-25.546332373369466,-19.752582925503,13866,2019,16134,10.242569183464298,黑河,59
2020,黑河,6150000.0,39184.0,156.0,13.185,12.313,-6.613576033371254,-25.546332373369466,15681,2020,13866,-14.057270360728896,黑河,59
2021,黑河,6370000.0,50206.0,154.0,12.313,11.752,-4.556160155932753,-6.613576033371254,17094,2021,15681,13.089571614019905,黑河,59
2019,齐齐哈尔,11290000.0,22667.0,527.0,27.88,25.892,-7.130559540889525,-20.18093847519254,23975,2019,26621,7.751153565935401,齐齐哈尔,58
2020,齐齐哈尔,12000000.0,24273.0,522.0,25.892,25.506,-1.4908079715742284,-7.130559540889525,30106,2020,23975,-9.939521430449645,齐齐哈尔,58
2021,齐齐哈尔,12250000.0,30559.0,517.0,25.506,25.887,1.493766172665256,-1.4908079715742284,34635,2021,30106,25.572471324296142,齐齐哈尔,58
2019,龙岩,26790000.0,101476.0,318.0,30.425,31.593,3.8389482333607208,-9.173682010866312,39074,2019,35073,-7.654028436018957,龙岩,116
2020,龙岩,28710000.0,105548.0,317.5,31.593,27.332,-13.487164878295824,3.8389482333607208,66959,2020,39074,11.407635503093548,龙岩,116
2021,龙岩,30820000.0,112886.0,317.0,27.332,27.215,-0.4280696619347317,-13.487164878295824,42067,2021,66959,71.36459026462609,龙岩,116
